SYMBOL, CLOSE_PRICE,BEST_STK,PRC_VOL,CHNG_DELIV,CHANGE,SPREAD, DELIV_QTY,MEAN_DELIV,DELIV_QTY2,DELIV_QTY3,DELIV_QTY4,DELIV_QTY5,DELIV_QTY6,DELIV_QTY7, TURNOVER_LACS,AVG_TRADE_SIZE
GUJGASLTD,730.6,False,False,39.34289096302493,1.8612757058208467,3.670621074668521,686293,492521,686293,193214.0,337269.0,675074.0,353173.0,710103.0,30096.2,0.38619034787183537
GULFOILLUB,649.0,False,False,131.92851824274015,-0.8100259819654523,3.2457496136012365,31148,13430,31148,5925.0,5712.0,17246.0,15245.0,5306.0,283.45,0.06831766690768859
GULFPETRO,64.3,False,False,1.537496077816128,0.15576323987538054,4.609375000000004,29124,28683,29124,31155.0,30397.0,38436.0,20038.0,22953.0,34.57,0.0441507024265645
HAL,1103.05,False,False,-6.065865168444894,-0.38381649056262984,4.735883424408015,223536,237971,223536,85500.0,226553.0,354166.0,278283.0,259792.0,6952.65,0.1972662789048092
HAPPSTMNDS,1395.65,False,True,11.83778301609224,-4.818250017049708,6.563931089627095,969288,866691,969288,377179.0,467284.0,637828.0,1504428.0,1244140.0,30997.14,0.1931984143802745
HARRMALAYA,223.55,False,True,29.800117254772633,3.042175616501509,6.5247252747252755,141695,109164,141695,118187.0,76602.0,148904.0,50061.0,119535.0,1331.45,0.08253983014072283
HATHWAY,25.9,False,False,258.681614899222,0.5825242718446546,3.366336633663372,2634642,734535,2634642,987195.0,259975.0,182204.0,171207.0,171987.0,1580.52,0.16101466992665037
HATSUN,937.35,False,False,-25.92286216523627,-1.6008817971866471,2.2887700534759334,14328,19342,14328,20072.0,47593.0,8589.0,9150.0,16323.0,258.07,0.0699187212137632
HAVELLS,1143.75,False,False,-39.90637252763008,-0.6557804221314997,2.4314241825762606,289212,481269,289212,724389.0,684826.0,545625.0,224674.0,418890.0,18042.54,0.3804356260279172
HBANKETF,348.59,False,False,-71.48488830486203,0.9761890968078175,1.8104956268221517,651,2283,651,726.0,1758.0,4270.0,3389.0,2906.0,4.52,0.04304761904761904
HBLPOWER,54.3,False,False,60.33130477818648,-2.425876010781674,7.806691449814132,1169487,729419,1169487,259627.0,843028.0,642647.0,1205174.0,256551.0,1637.51,0.11394544568923526
HBSL,27.85,False,False,0.0,-4.948805460750851,6.642728904847389,6782,6782,6782,6782.0,6782.0,6782.0,6782.0,6782.0,2.9,0.02589285714285714
HCC,12.1,False,True,-9.928255683836804,-3.968253968253968,7.500000000000003,2981454,3310088,2981454,6937085.0,5011510.0,1959184.0,1176015.0,1795280.0,584.87,0.09372916666666667
HCG,222.65,False,False,-46.774133778024826,-0.7798573975044563,3.707890572009943,57452,107940,57452,311270.0,20814.0,45245.0,67883.0,144979.0,372.96,0.05140022050716648
HCL-INSYS,15.35,False,False,-46.77722143598179,-3.45911949685535,5.555555555555541,366293,688226,366293,820673.0,1197855.0,512853.0,427716.0,803970.0,88.63,0.02780112923462986
HCLTECH,994.0,False,False,-25.4968571048427,1.5736766809728158,2.1677182983920162,1976663,2653127,1976663,2968905.0,2769131.0,4088415.0,2073660.0,2041991.0,52383.3,0.401555373281922
HDFC,2482.5,False,False,-58.11384250793956,-0.31321527526804727,1.279352226720644,835659,1995072,835659,1462427.0,3086674.0,3314463.0,2347706.0,923508.0,31703.96,0.4855867667330372
HDFCAMC,2899.6,False,False,25.573863406339825,0.4799445551416411,1.000693721817548,124072,98804,124072,65339.0,135710.0,128782.0,79370.0,59553.0,6862.23,0.38837681815609254
HDFCBANK,1442.75,False,False,4.4871201396083915,-0.41071305308207673,1.5432313801992679,4491778,4298882,4491778,2731601.0,3023464.0,4200723.0,7734714.0,3611013.0,94854.66,0.35739051803066213
HDFCLIFE,665.35,False,False,38.54757156158534,0.4908624074913155,0.9292837715321988,1990948,1437014,1990948,930424.0,1135746.0,1935798.0,1409045.0,1220127.0,18610.16,0.29039353368910525
HDFCMFGETF,42.43,False,False,-91.89593151559734,0.16525023607176648,0.6846081208687421,100253,1237070,100253,651396.0,3498723.0,1043390.0,499480.0,1629182.0,72.13,0.11883031301482701
HDFCNIFETF,167.9,False,False,19.34510986643688,-0.3560830860534091,0.9183064997018607,13850,11605,13850,5834.0,7154.0,7320.0,29330.0,6142.0,39.14,0.1540944881889764
HDFCSENETF,569.25,False,False,-47.134238310708895,0.41807790008467477,1.4054438711972916,1402,2652,1402,628.0,1270.0,6377.0,2855.0,3384.0,10.95,0.07448979591836734
HEG,2226.6,False,False,-59.93181064340206,0.9635658738975672,2.628171637553093,51944,129639,51944,273028.0,143983.0,119412.0,73102.0,116368.0,3354.74,0.2859478349812479
HEIDELBERG,260.5,False,False,-0.18196663944943428,-2.0676691729323307,2.420135527589545,171148,171460,171148,109807.0,538858.0,77148.0,85783.0,46018.0,1137.02,0.12670158234900825
HEMIPROP,146.85,False,False,0.0,-1.2773109243697516,3.696098562628341,376230,376230,376230,376230.0,376230.0,376230.0,376230.0,376230.0,1276.24,0.15544945188794154
HERANBA,807.45,False,False,21.98874911846227,2.215330084182543,3.889585947302384,371901,304865,371901,291458.0,291458.0,291458.0,291458.0,291458.0,7082.62,0.2590002194105171
HERCULES,167.6,False,False,-30.686909330673384,-0.44550044550044554,2.694610778443114,40998,59149,40998,79979.0,19469.0,43532.0,29757.0,141163.0,134.2,0.055090311986863705
HERITGFOOD,462.4,False,False,-78.54480945452688,-0.9531969583378055,2.92105548919535,33622,156708,33622,160810.0,157501.0,139394.0,247165.0,201756.0,313.37,0.10417885638297872
HEROMOTOCO,2835.0,False,False,-23.538910749477655,-0.11450717871928126,1.5242821694434598,232012,303438,232012,328117.0,327162.0,406938.0,254871.0,271530.0,12208.42,0.3661464175389137
HESTERBIO,2411.7,False,False,-53.420195439739416,-0.37590879048250014,2.3370439213884344,1287,2763,1287,1495.0,3465.0,4159.0,3413.0,2762.0,85.29,0.08185220729366603
HEXATRADEX,134.2,False,False,0.0,-3.5226455787203492,10.518350359440035,63531,63531,63531,63531.0,63531.0,63531.0,63531.0,63531.0,180.15,0.1975328947368421
HGINFRA,479.45,False,False,-35.079499482547746,-1.5503080082135547,3.431217766550892,34502,53145,34502,44064.0,75954.0,48399.0,52444.0,63508.0,622.63,0.0899494365790234
HIKAL,528.45,False,False,52.18793794409068,0.1516156543163211,3.3591731266149782,309497,203365,309497,164456.0,180328.0,304538.0,93612.0,167759.0,2434.23,0.2278814828683767
HIL,4727.5,False,False,36.21594601349663,0.6097236557881106,3.1529074555352268,16350,12003,16350,4531.0,9877.0,20560.0,14732.0,5968.0,1182.79,0.2750034875610323
HILTON,12.15,False,False,108.39463435742103,4.741379310344834,3.8461538461538556,52976,25421,52976,9952.0,21298.0,24473.0,4688.0,39142.0,7.9,0.04702380952380952
HIMATSEIDE,240.9,False,True,14.201983504112214,-4.594059405940592,8.592436974789912,194261,170103,194261,59244.0,196713.0,222930.0,185283.0,162192.0,793.99,0.09272334462221184
HINDALCO,391.75,False,False,-55.943237986639225,-0.44472681067344344,1.4713408393039917,2143554,4865437,2143554,3228251.0,4186475.0,7427037.0,6482978.0,5724332.0,20576.84,0.18584070157058605
HINDCOMPOS,327.35,False,False,-5.729564553093964,-0.36524121138334764,2.3252256386721633,2468,2618,2468,2749.0,2332.0,2913.0,1443.0,3803.0,16.05,0.03639455782312925
HINDCON,78.1,False,False,0.0,4.973118279569877,8.472222222222214,108146,108146,108146,108146.0,108146.0,108146.0,108146.0,108146.0,123.4,0.11187669990933817
HINDCOPPER,144.35,False,True,-36.60481950357943,4.639362087712944,5.8527827648114945,1787481,2819585,1787481,1286767.0,3155737.0,3317908.0,5125303.0,2244318.0,12800.73,0.2769402016355848
HINDMOTORS,7.95,False,False,0.0,0.0,1.9108280254777117,135150,135150,135150,135150.0,135150.0,135150.0,135150.0,135150.0,14.37,0.02141579731743666
HINDOILEXP,120.9,False,False,-0.7166147483156016,1.6393442622950845,4.551254785197796,491142,494687,491142,237859.0,555341.0,1120653.0,266917.0,296214.0,1421.15,0.12804306694296785
HINDPETRO,277.4,False,False,-70.92023944026916,0.36179450072358904,1.4361025268133023,856312,2944701,856312,2527107.0,2228487.0,5093408.0,2591207.0,4371689.0,4846.18,0.16693121146360787
HINDUNILVR,2358.1,False,False,-36.30383507487055,-0.8430923196602478,1.573448846986885,873891,1371968,873891,1547497.0,1404059.0,1374243.0,1684694.0,1347424.0,35937.52,0.2816000752239086
HINDZINC,328.55,False,False,10.0635247643771,0.45864546705396725,3.3061663847455023,556687,505787,556687,231459.0,865450.0,418188.0,719725.0,243218.0,5616.13,0.17456034563143008
HIRECT,157.4,False,False,-40.37787300350604,-2.1144278606965208,5.669442664958357,9183,15402,9183,8637.0,39200.0,8204.0,8617.0,18574.0,18.95,0.04084051724137931
HISARMETAL,152.65,True,True,263.99702339426074,-6.464460784313715,12.936344969199185,156526,43002,156526,13515.0,51624.0,21977.0,4984.0,9388.0,725.04,0.07019459773453383
HITECH,615.0,True,True,94.20023814248859,5.110237566227991,5.811965811965812,78286,40312,78286,29010.0,38020.0,26257.0,24343.0,45961.0,1176.04,0.1564923486360612
HITECHCORP,237.6,False,False,65.8293916163758,1.386814593556646,4.672290720311478,10167,6131,10167,1121.0,3399.0,13924.0,2994.0,5184.0,35.33,0.09522911051212937
HITECHGEAR,326.5,False,False,291.58684959875745,3.0293467970968835,8.015146733985496,30254,7726,30254,6525.0,3886.0,1352.0,1682.0,2659.0,217.01,0.058257718120805366
HLEGLAS,3520.05,False,False,-68.84413606363175,-0.870189667553743,1.9175056650316928,1841,5909,1841,10560.0,14940.0,3684.0,2215.0,2215.0,108.48,0.13085645355850423
HLVLTD,9.8,False,False,-16.810461291915512,-1.507537688442197,5.699481865284963,357146,429316,357146,246435.0,1498662.0,164293.0,106659.0,202701.0,39.27,0.07760869565217392
HMVL,89.1,False,False,52.032293986636965,-0.8347245409015026,3.545301069217789,131064,86208,131064,71069.0,42303.0,59510.0,91579.0,121726.0,201.89,0.0789866979655712
HNGSNGBEES,355.3,False,False,-1.8518518518518516,0.07323118521856437,1.265103056147829,530,540,530,149.0,350.0,546.0,802.0,863.0,2.3,0.023711340206185566
HOMEFIRST,551.9,False,False,-82.24624504491399,1.7233434706478707,4.848141860026397,39054,219976,39054,116917.0,152606.0,231714.0,269760.0,509806.0,619.34,0.08998111288682262
HONAUT,42567.8,False,False,-92.722787542399,-0.5238134742632532,2.8117647058823527,472,6486,472,3788.0,4940.0,17831.0,10200.0,1688.0,579.48,0.5998757763975155
HONDAPOWER,1255.95,False,False,-28.28665568369028,-2.2454856787048496,3.6770583533173458,4353,6070,4353,4750.0,9974.0,7203.0,3947.0,6195.0,100.37,0.0766768525592055
HOVS,82.4,False,False,54.50996793531297,4.968152866242045,0.0,11083,7173,11083,17982.0,2938.0,5079.0,2681.0,3279.0,9.13,0.12013157894736844
HPL,83.45,False,False,-16.128900318518557,1.9547953573610368,6.043613707165102,164046,195593,164046,83543.0,100243.0,331573.0,215559.0,278594.0,520.13,0.0851834261382247
HSCL,53.9,False,False,-81.02573578412185,-1.1009174311926633,3.8281979458450124,1484843,7825563,1484843,2730877.0,4820456.0,29980555.0,6762989.0,1173663.0,2774.56,0.16733369519329352
HSIL,276.6,True,True,267.1471691067789,8.173640985529932,13.501776549545989,471953,128546,471953,24334.0,40373.0,49575.0,85422.0,99621.0,5405.17,0.13620870397903384
HTMEDIA,31.65,True,True,111.01542429301159,-6.499261447562785,9.759999999999991,844374,400148,844374,231378.0,99668.0,443181.0,435339.0,346949.0,525.7,0.07891023716601622
HUBTOWN,29.85,False,False,0.0,4.920913884007037,5.8510638297872415,178877,178877,178877,178877.0,178877.0,178877.0,178877.0,178877.0,67.29,0.09668103448275862
HUDCO,50.65,False,False,-70.07474193288708,0.19782393669634307,2.891326021934203,531586,1776379,531586,2006148.0,1161052.0,4295738.0,915726.0,1748029.0,1018.09,0.1339944722295341
HUHTAMAKI,312.5,False,False,-60.74997300198832,-0.3507653061224562,2.715809893307461,61787,157419,61787,24448.0,121660.0,613937.0,38400.0,84287.0,357.55,0.08460719356365358
IBMFNIFTY,159.55,False,False,22.393822393822393,0.764178350385252,2.564102564102564,634,518,634,660.0,334.0,1096.0,236.0,148.0,1.47,0.011052631578947368
IBREALEST,170.15,False,True,25.397086377247557,4.162840526476897,8.533501896333755,7786902,6209795,7786902,6478695.0,10481097.0,9853238.0,846952.0,1811890.0,39614.56,0.33217806921187015
IBULHSGFIN,283.65,False,True,21.005353145841383,3.0704941860465076,4.702424687729615,5766642,4765609,5766642,1281402.0,7888442.0,3473681.0,4261234.0,5922258.0,48777.68,0.4357289740497566
ICEMAKE,88.8,False,False,-47.2550831792976,-0.6155567991046414,4.390525707683417,5707,10820,5707,6616.0,10743.0,25600.0,9724.0,6530.0,8.6,0.02810457516339869
ICICI500,226.19,False,False,-73.73143564356435,0.5199537818860489,0.9776349270121859,849,3232,849,416.0,4908.0,1547.0,10495.0,1177.0,3.29,0.023006993006993007
ICICIALPLV,163.41,False,False,-15.071183112420226,-0.27462467960455084,1.8456790123456845,3460,4074,3460,14342.0,728.0,689.0,3359.0,1866.0,6.24,0.03447513812154696
ICICIB22,40.52,False,False,-70.07868063906545,0.222606975018559,1.6999999999999995,261258,873150,261258,403343.0,466939.0,3177544.0,450674.0,479146.0,126.06,0.06152269399707174
ICICIBANK,676.65,False,True,-33.82985286309111,3.1557283329521963,4.164425662696892,7784937,11765029,7784937,7569902.0,13357832.0,16354151.0,15037028.0,10486329.0,129019.76,0.581953892855693
ICICIBANKN,348.27,False,False,-91.27699514636993,0.7900677200902823,2.0408163265306123,5158,59131,5158,26727.0,2001.0,11635.0,2264.0,307001.0,24.15,0.1032051282051282
ICICIBANKP,180.09,False,False,-69.75297001697153,1.0209233185617284,1.804239963915194,3208,10606,3208,6712.0,7502.0,2444.0,8219.0,35552.0,24.56,0.2099145299145299
ICICIGI,1484.8,True,True,110.59876408257902,-3.82485345078861,2.867737107089406,1049997,498577,1049997,229928.0,176055.0,436135.0,587156.0,512192.0,30330.77,0.38595640444862955
ICICIGOLD,42.34,False,False,-90.20495837812679,-0.02361275088547346,1.4943074003795127,47561,485562,47561,612437.0,1029746.0,109421.0,132777.0,981433.0,29.72,0.026417777777777776
ICICILIQ,999.99,False,False,80.20400453343409,0.0,0.589583687850971,47700,26470,47700,21566.0,1133.0,49928.0,7771.0,30727.0,481.78,4.460925925925926
ICICILOVOL,131.74,False,False,-6.160304598262227,0.5572093733302941,2.6795366795366786,28836,30729,28836,1526.0,4570.0,86213.0,54878.0,8356.0,40.39,0.04528026905829596
ICICIM150,105.25,False,False,-85.68800473948427,0.06655257653545653,1.1067646216963998,4590,32071,4590,3185.0,47792.0,2913.0,119374.0,14577.0,5.89,0.02165441176470588
ICICIMCAP,96.75,False,False,-61.18180488518355,0.6868560724320913,2.256033578174193,2654,6837,2654,10285.0,4864.0,4579.0,10929.0,7712.0,2.92,0.015698924731182794
ICICINF100,174.21,False,False,-90.10983152058009,0.5831408775981637,1.6673444489629956,1855,18756,1855,1758.0,37283.0,3596.0,53611.0,14434.0,4.89,0.0191015625
ICICINIFTY,169.51,False,False,-23.11389015225004,0.21282885013300928,3.0988919831723587,241743,314417,241743,30743.0,42276.0,41023.0,1491287.0,39433.0,451.43,0.13536131934032983
ICICINV20,86.28,False,False,11.740890688259109,0.23234200743494754,5.405405405405416,7728,6916,7728,5128.0,7802.0,4477.0,12637.0,3728.0,12.53,0.009572192513368983
ICICINXT50,40.13,False,False,-56.81136893527257,0.6016545500125394,3.069182389937104,11670,27021,11670,25045.0,18364.0,30496.0,25573.0,50983.0,7.05,0.012134251290877796
ICICIPHARM,89.85,False,False,0.0,0.13373453694415505,0.7834359261331874,3380,3380,3380,3380.0,3380.0,3380.0,3380.0,3380.0,3.71,0.029444444444444443
ICICIPRULI,645.05,False,False,-19.894199384748347,1.5187283600881298,2.45253164556962,904630,1129294,904630,838350.0,1689798.0,1163061.0,818251.0,1361675.0,11496.09,0.2917863397548161
ICICISENSX,574.57,False,False,-64.0196479738027,0.5864640593816783,1.0189739985945105,879,2443,879,939.0,1300.0,1190.0,8749.0,1605.0,7.66,0.0911904761904762
ICICITECH,302.78,False,False,-88.27386262265834,0.5813374082317377,0.8258706467661722,2629,22420,2629,6991.0,5576.0,86441.0,10823.0,22065.0,12.78,0.05944186046511628
ICIL,226.5,True,True,127.17724814740636,3.3302919708029255,4.761904761904762,567148,249650,567148,198216.0,177379.0,78022.0,284903.0,192233.0,2817.0,0.17135036496350364
ICRA,3751.65,False,False,85.10570147341447,-1.2736674517440583,4.787837837837841,5779,3122,5779,8134.0,701.0,2488.0,430.0,1200.0,493.45,0.20157271241830066
IDBI,37.45,False,False,-80.09071808801757,-0.7947019867549594,1.3386880856760375,2151705,10807547,2151705,18080262.0,25345575.0,5528494.0,5299884.0,8439366.0,1871.41,0.1791680229775012
IDBIGOLD,4400.0,False,False,-76.47058823529412,0.3272034932108208,1.4322022255804412,40,170,40,106.0,602.0,24.0,60.0,188.0,3.43,0.11433333333333334
IDEA,8.35,True,True,177.41502367120853,-9.729729729729733,20.886075949367093,347632969,125311515,347632969,39185755.0,55436168.0,66803447.0,92510028.0,150300726.0,97924.95,0.22121583492783514
IDFC,58.7,False,False,-24.53087966938894,-0.5084745762711816,4.1155866900175155,4821827,6389139,4821827,3854196.0,4769085.0,5821985.0,6224118.0,12843625.0,7773.13,0.2929939690915944
IDFCFIRSTB,51.15,False,False,-6.554518966859324,-1.9175455417066156,5.099999999999994,15793374,16901164,15793374,4904631.0,11879693.0,16288228.0,18392740.0,34148320.0,20684.19,0.2097043645764688
IDFNIFTYET,166.22,False,False,-80.82191780821918,0.410776851516254,1.1339646540804607,14,73,14,47.0,79.0,92.0,149.0,60.0,0.08,0.005714285714285714
IEX,443.6,False,False,4.1536133344808785,-0.4711689477226758,4.278013533662125,1452193,1394280,1452193,1157653.0,1634535.0,1519149.0,2133344.0,468809.0,20674.28,0.2516374347302182
IFBAGRO,603.6,False,False,54.44929260875314,3.7559088955737043,4.947422858127897,11681,7563,11681,1974.0,3472.0,22688.0,2734.0,2834.0,153.09,0.057639307228915665
IFBIND,1040.7,False,False,-53.09151373321838,-1.2056198974748475,3.391472868217054,7617,16238,7617,17787.0,12639.0,9171.0,25020.0,25199.0,164.84,0.09239910313901345
IFCI,14.3,False,False,-68.17515107239115,-2.7210884353741402,5.30035335689046,2363706,7427234,2363706,18635435.0,18729363.0,1794344.0,1162373.0,1878188.0,607.21,0.09395172520501316
IFGLEXPOR,397.95,False,False,-24.21038893239363,-1.5340838797476157,4.932735426008969,17421,22986,17421,23477.0,18772.0,39204.0,13668.0,25377.0,132.83,0.05943176733780761
IGARASHI,543.55,False,True,-38.13009188646256,3.6616763612091026,6.028470430877989,66525,107524,66525,133234.0,291640.0,40154.0,75354.0,38241.0,1651.07,0.11779894406392694
IGL,538.15,False,False,106.0925564910226,-0.25023169601483275,1.980938142403293,3463270,1680444,3463270,864126.0,1339438.0,2252275.0,697888.0,1465668.0,24589.63,0.599469270338136
IGPL,688.95,False,False,-53.702500566593635,-2.0194837516888193,3.629208570179271,30642,66185,30642,21771.0,220140.0,45458.0,38064.0,41039.0,483.25,0.09607355864811133
IIFLSEC,113.35,False,False,11.021036074188029,-0.39543057996485315,6.517857142857141,899206,809942,899206,302153.0,306779.0,2932295.0,212613.0,206609.0,2228.64,0.17607963972505333
IIFLWAM,1319.4,True,True,69.59187353489212,-5.096205718395965,7.3949064130101325,28215,16637,28215,8946.0,4360.0,3877.0,34806.0,19621.0,720.45,0.09700417395987614
IITL,74.3,False,False,46.893123446561724,-1.2624584717608012,4.761904761904762,1773,1207,1773,446.0,1525.0,753.0,2077.0,671.0,1.97,0.020520833333333332
IMAGICAA,8.45,False,False,-58.56058282688564,4.320987654320983,6.25,132418,319546,132418,233355.0,872620.0,182773.0,112454.0,383659.0,17.88,0.05152737752161383
IMFA,730.6,True,True,189.83380609498872,6.385147433563891,6.464646464646457,159397,54996,159397,9915.0,22729.0,34985.0,85833.0,17120.0,2460.7,0.16128334534967553
IMPAL,769.1,False,False,-66.31183469004384,0.5556645093809243,1.639344262295082,1076,3194,1076,4241.0,2390.0,1458.0,4580.0,5424.0,14.48,0.0686255924170616
